# Wanna drop some funky stats & graphs? Go to 'www.stratoflights.com/auswertung' 

LOGGER_INFO_BEGIN
{logger_info:{id:3,id_str:'STRATO4 Version 1.0',serial:'',hw_platform:{name:'stratologx-stm32l0',mcu:'ST STM32L072RZT6',vs_major:'1',vs_minor:'0'},sw_version:{major:'1',minor:'0',patch:'0',bt_time:'14:55:14',bt_date:'Jul 16 2021'}}}
LOGGER_INFO_END
CSV_DATA_SECTION_BEGIN
Uptime [s];GNSS: PPS Timestamp [s];GNSS: UTC date time (ISO 8601);GNSS: Fix type (0=no fix, others=fix);GNSS: Latitude [degrees];GNSS: Longitude [degrees];GNSS: Positional dilution of precision;GNSS: Altitude [m] (above Mean Sea Level);GNSS: Ground speed [km/h];GNSS: Satellites in view;GNSS: Altitude [m] (above ellipsoid);Temperature: Board [degC];Temperature: Ext LM75 1 [degC];Temperature: Ext MS8607 1 [degC];Pressure: Ext MS8607 [hPa];Humidity: Ext MS8607 [%];Light Intensity: Clear [lx];Light Intensity: Red [lx];Light Intensity: Green [lx];Light Intensity: Blue [lx];Light Intensity: Infrared [lx];Light Intensity: UVA index [];Volt: Supply Voltage [V];Volt: 3.3V board voltage [V];Volt: Vin1 voltage [V];Volt: Vin2 voltage [V];Volt: Vin3 voltage [V];IO: In 1 State;IO: In 1 Timestamp [s];IO: In 2 State;IO: In 2 Timestamp [s];IO: Out 1 State;IO: Out 1 Timestamp [s];IO: Out 2 State;IO: Out 2 Timestamp [s]
13789.334;11901.897;2021-08-25T11:00:18.0Z;0;51.4856448;7.7680990;2.0;-129.9;89.2;0;-83.4;22.4;25.0;24.9;997.9;43.52;24871;12681;22216;13271;17301;0.00;8.52;3.39;0.002;0.001;0.001;1;0.000;1;0.000;0;0.002;0;0.002
13791.334;11901.897;2021-08-25T11:00:20.0Z;0;51.4856448;7.7680990;2.0;-129.9;89.2;0;-83.4;22.3;25.0;24.9;997.8;43.33;5702;14155;24772;14745;19267;0.00;8.53;3.39;0.002;0.002;0.001;1;0.000;1;0.000;0;0.002;0;0.002
13793.334;11901.897;2021-08-25T11:00:22.0Z;0;51.4856448;7.7680990;2.0;-129.9;89.2;0;-83.4;22.4;25.2;25.0;998.1;43.23;5014;19857;10617;21528;22904;0.00;8.51;3.39;0.001;0.002;0.001;1;0.000;1;0.000;0;0.002;0;0.002
13795.334;11901.897;2021-08-25T11:00:24.0Z;0;51.4856448;7.7680990;2.0;-129.9;89.2;0;-83.4;22.4;25.3;25.0;998.0;43.02;18284;5111;8060;4915;16908;0.00;8.53;3.39;0.002;0.002;0.001;1;0.000;1;0.000;0;0.002;0;0.002
13797.334;11901.897;2021-08-25T11:00:26.0Z;0;51.4856448;7.7680990;2.0;-129.9;89.2;0;-83.4;22.4;25.2;25.0;998.0;43.15;19661;11894;19759;11993;10125;0.00;8.52;3.39;0.002;0.001;0.002;1;0.000;1;0.000;0;0.002;0;0.002
13799.334;11901.897;2021-08-25T11:00:28.0Z;0;51.4856448;7.7680990;2.0;-129.9;89.2;0;-83.4;22.4;25.4;25.0;998.0;43.19;18678;18677;4718;18972;13566;0.00;8.53;3.39;0.001;0.002;0.001;1;0.000;1;0.000;0;0.002;0;0.002
13801.334;11901.897;2021-08-25T11:00:30.0Z;0;51.4856448;7.7680990;2.0;-129.9;89.2;0;-83.4;22.4;25.3;25.1;998.0;43.44;9050;19367;16124;21923;12095;0.02;8.50;3.39;0.001;0.001;0.001;1;0.000;1;0.000;0;0.002;0;0.002
13803.334;11901.897;2021-08-25T11:00:32.0Z;0;51.4856448;7.7680990;2.0;-129.9;89.2;0;-83.4;22.4;25.3;25.1;998.2;44.12;17825;304;17413;2367;316;0.11;8.50;3.39;0.001;0.001;0.001;1;0.000;1;0.000;0;0.002;0;0.002
13805.335;11901.897;2021-08-25T11:00:34.0Z;0;51.4856448;7.7680990;2.0;-129.9;89.2;0;-83.4;22.4;25.6;25.1;998.0;48.55;25165;25165;25165;25165;25165;5.72;8.52;3.39;0.014;0.028;0.033;1;0.000;1;0.000;0;0.002;0;0.002
13807.334;11901.897;2021-08-25T11:00:36.0Z;0;51.4856448;7.7680990;2.0;-129.9;89.2;0;-83.4;22.4;26.5;25.5;997.8;48.84;25165;25165;25165;25165;25165;5.72;8.52;3.39;0.008;0.017;0.021;1;0.000;1;0.000;0;0.002;0;0.002
13809.334;11901.897;2021-08-25T11:00:38.0Z;0;51.4856448;7.7680990;2.0;-129.9;89.2;0;-83.4;22.4;26.8;25.8;997.8;49.78;25165;25165;25165;25165;25165;5.72;8.51;3.38;0.002;0.001;0.001;1;0.000;1;0.000;0;0.002;0;0.002
13811.334;11901.897;2021-08-25T11:00:40.0Z;0;51.4856448;7.7680990;2.0;-129.9;89.2;0;-83.4;22.7;27.0;26.0;998.0;48.44;25165;25165;25165;25165;25165;5.72;8.51;3.39;0.002;0.001;0.001;1;0.000;1;0.000;0;0.002;0;0.002
13813.334;11901.897;2021-08-25T11:00:42.0Z;0;51.4856448;7.7680990;2.0;-129.9;89.2;0;-83.4;22.4;27.0;26.1;998.0;47.31;25165;25165;25165;25165;25165;5.72;8.52;3.39;0.001;0.001;0.001;1;0.000;1;0.000;0;0.002;0;0.002
13815.334;11901.897;2021-08-25T11:00:44.0Z;3;51.4864358;7.7636586;5.8;193.9;2.0;5;240.4;22.4;27.1;26.2;997.9;48.16;25165;25165;25165;25165;25165;5.72;8.51;3.39;0.002;0.001;0.001;1;0.000;1;0.000;0;0.002;0;0.002
13817.334;11901.897;2021-08-25T11:00:46.0Z;3;51.4863949;7.7638183;5.8;218.6;4.4;5;265.1;22.4;27.3;26.3;998.1;46.13;25165;25165;25165;25165;25165;5.72;8.51;3.39;0.001;0.001;0.001;1;0.000;1;0.000;0;0.002;0;0.002
13819.334;13818.596;2021-08-25T11:00:48.0Z;3;51.4864060;7.7637948;2.0;225.3;4.3;7;271.8;22.4;27.4;26.4;998.1;46.01;25165;25165;25165;25165;25165;5.72;8.51;3.38;0.002;0.001;0.002;1;0.000;1;0.000;0;0.002;0;0.002
13821.334;13820.604;2021-08-25T11:00:50.0Z;3;51.4864290;7.7638201;1.6;223.1;4.3;8;269.6;22.4;27.0;26.3;998.1;38.60;14607;10137;15260;20369;24887;0.45;8.53;3.39;0.002;0.001;0.001;1;0.000;1;0.000;0;0.002;0;0.002
13823.334;13822.612;2021-08-25T11:00:52.0Z;3;51.4864492;7.7638344;2.0;222.2;3.7;7;268.7;22.4;26.6;26.0;998.2;39.34;6564;13678;10156;27;13188;0.53;8.53;3.39;0.013;0.029;0.034;1;0.000;1;0.000;0;0.002;0;0.002
13825.334;13824.620;2021-08-25T11:00:54.0Z;3;51.4864633;7.7638498;2.0;223.7;3.8;7;270.2;22.5;26.5;25.8;998.2;39.58;4315;902;10063;12418;11910;0.55;8.53;3.39;0.004;0.018;0.022;1;0.000;1;0.000;0;0.002;0;0.002
13827.334;13826.629;2021-08-25T11:00:56.0Z;3;51.4864744;7.7638913;2.0;223.3;2.1;7;269.8;22.4;26.1;25.6;998.1;39.35;452;6009;16440;9162;15250;0.43;8.52;3.39;0.024;0.082;0.096;1;0.000;1;0.000;0;0.002;0;0.002
13829.334;13828.638;2021-08-25T11:00:58.0Z;3;51.4864786;7.7638977;1.8;222.9;3.3;8;269.4;22.4;25.8;25.4;998.2;39.66;24822;7875;10931;23904;15742;0.21;8.53;3.39;0.103;0.240;0.273;1;0.000;1;0.000;0;0.002;0;0.002
13831.335;13830.646;2021-08-25T11:01:00.0Z;3;51.4864851;7.7639218;1.5;222.2;4.5;9;268.7;22.5;26.0;25.4;998.0;42.06;25165;21464;2132;20007;14699;1.11;8.54;3.39;0.102;0.242;0.276;1;0.000;1;0.000;0;0.002;0;0.002
13833.335;13832.655;2021-08-25T11:01:02.0Z;3;51.4864894;7.7639436;1.5;220.6;3.1;9;267.1;22.4;25.9;25.3;998.0;40.87;17131;18388;23603;23502;16136;0.28;8.53;3.39;0.080;0.213;0.249;1;0.000;1;0.000;0;0.002;0;0.002
13835.335;13834.664;2021-08-25T11:01:04.0Z;3;51.4864894;7.7639566;1.5;220.1;1.2;9;266.6;22.5;25.6;25.2;998.1;41.89;23957;4933;18117;2183;14880;0.27;8.51;3.38;0.098;0.247;0.288;1;0.000;1;0.000;0;0.002;0;0.002
13837.335;13836.673;2021-08-25T11:01:06.0Z;3;51.4864896;7.7639601;1.5;219.1;0.8;9;265.6;22.5;25.8;25.2;998.2;41.44;7016;23601;11418;2666;5721;0.29;8.54;3.39;0.080;0.210;0.245;1;0.000;1;0.000;0;0.002;0;0.002
13839.335;13838.682;2021-08-25T11:01:08.0Z;3;51.4864865;7.7639620;1.4;219.6;0.4;10;266.1;22.5;25.5;25.1;998.2;40.89;3568;19667;11120;19178;21249;0.10;8.53;3.38;0.049;0.158;0.190;1;0.000;1;0.000;0;0.002;0;0.002
13841.335;13840.690;2021-08-25T11:01:10.0Z;3;51.4864831;7.7639662;1.4;220.1;0.1;10;266.6;22.5;25.3;25.0;998.2;41.37;22244;17209;18590;16818;21740;0.14;8.53;3.39;0.054;0.171;0.202;1;0.000;1;0.000;0;0.002;0;0.002
13843.335;13842.699;2021-08-25T11:01:12.0Z;3;51.4864815;7.7639690;1.4;221.2;0.7;10;267.7;22.5;25.0;24.8;998.2;41.14;10634;11308;8854;13767;9151;0.10;8.53;3.39;0.047;0.164;0.198;1;0.000;1;0.000;0;0.002;0;0.002
13845.335;13844.708;2021-08-25T11:01:14.0Z;3;51.4864804;7.7639705;1.4;221.8;0.5;10;268.3;22.5;24.8;24.7;998.2;41.57;24700;16225;1288;4039;10039;0.17;8.52;3.39;0.049;0.172;0.207;1;0.000;1;0.000;0;0.002;0;0.002
13847.335;13846.717;2021-08-25T11:01:16.0Z;3;51.4864806;7.7639706;1.4;221.6;0.1;10;268.2;22.5;24.8;24.7;998.1;42.12;6607;4133;23404;14064;23014;0.14;8.54;3.39;0.039;0.150;0.184;1;0.000;1;0.000;0;0.002;0;0.002
13849.335;13848.725;2021-08-25T11:01:18.0Z;3;51.4864807;7.7639693;1.6;221.8;0.1;9;268.3;22.5;24.5;24.5;998.3;41.34;4148;4133;5414;6396;18098;0.12;8.53;3.39;0.034;0.139;0.172;1;0.000;1;0.000;0;0.002;0;0.002
13851.335;13850.734;2021-08-25T11:01:20.0Z;3;51.4864797;7.7639689;1.6;221.6;0.3;9;268.2;22.5;24.2;24.3;998.3;40.93;15863;24977;11909;22031;1297;0.16;8.53;3.39;0.033;0.138;0.171;1;0.000;1;0.000;0;0.002;0;0.002
13853.335;13852.743;2021-08-25T11:01:22.0Z;3;51.4864808;7.7639686;1.6;221.2;0.5;9;267.7;22.5;24.3;24.1;998.0;40.42;11221;17402;7870;14946;13870;0.08;8.54;3.39;0.024;0.126;0.154;1;0.000;1;0.000;0;0.002;0;0.002
13855.335;13854.752;2021-08-25T11:01:24.0Z;3;51.4864820;7.7639719;2.0;220.7;0.2;8;267.2;22.7;24.2;24.1;998.2;41.37;16433;18386;20748;693;10920;0.25;8.54;3.39;0.029;0.129;0.164;1;0.000;1;0.000;0;0.002;0;0.002
13857.336;13856.761;2021-08-25T11:01:26.0Z;3;51.4864833;7.7639709;1.6;221.1;0.3;9;267.6;22.5;23.9;24.0;998.2;41.45;22427;11504;20157;4919;18391;0.18;8.54;3.39;0.016;0.102;0.135;1;0.000;1;0.000;0;0.002;0;0.002
13859.335;13858.770;2021-08-25T11:01:28.0Z;3;51.4864845;7.7639697;1.6;221.3;0.3;9;267.8;22.5;23.9;23.8;998.2;41.94;9182;8070;17612;14168;8869;0.24;8.54;3.39;0.020;0.109;0.142;1;0.000;1;0.000;0;0.002;0;0.002
13861.335;13860.779;2021-08-25T11:01:30.0Z;3;51.4864823;7.7639677;1.6;221.5;0.2;9;268.0;22.5;23.8;23.7;998.1;42.20;23728;13083;13679;6008;10637;0.23;8.53;3.39;0.017;0.103;0.135;1;0.000;1;0.000;0;0.002;0;0.002
13863.336;13862.788;2021-08-25T11:01:32.0Z;3;51.4864835;7.7639693;1.8;221.5;0.3;7;268.0;22.5;23.9;23.7;998.1;42.48;20796;16724;14080;11126;6808;0.08;8.52;3.38;0.021;0.107;0.142;1;0.000;1;0.000;0;0.002;0;0.002
13865.336;13864.796;2021-08-25T11:01:34.0Z;3;51.4865026;7.7639944;1.8;226.1;5.3;8;272.6;22.5;23.5;23.5;998.2;42.36;13906;18097;10831;11417;3558;0.24;8.52;3.39;0.014;0.090;0.125;1;0.000;1;0.000;0;0.002;0;0.002
13867.336;13866.804;2021-08-25T11:01:36.0Z;3;51.4864881;7.7639984;1.5;226.3;1.4;9;272.8;22.5;23.7;23.3;998.2;49.32;7156;8962;22346;1598;19097;1.11;8.52;3.39;0.027;0.114;0.152;1;0.000;1;0.000;0;0.002;0;0.002
13869.336;13868.811;2021-08-25T11:01:38.0Z;3;51.4864810;7.7639858;1.5;225.9;3.3;9;272.4;22.5;24.2;23.6;998.1;43.00;25165;4948;11755;10862;17336;1.11;8.53;3.39;0.009;0.081;0.117;1;0.000;1;0.000;0;0.002;0;0.002
13871.336;13870.820;2021-08-25T11:01:40.0Z;3;51.4864816;7.7639554;1.6;226.4;3.1;8;272.9;22.7;24.2;23.7;997.5;42.70;25165;23336;13934;14508;4762;1.68;8.53;3.39;0.004;0.074;0.111;1;0.000;1;0.000;0;0.002;0;0.002
13873.336;13872.828;2021-08-25T11:01:42.0Z;3;51.4864934;7.7639408;1.7;226.1;2.7;9;272.6;22.8;23.7;23.4;998.2;42.24;14631;1000;12616;23818;14177;0.62;8.53;3.39;0.013;0.077;0.115;1;0.000;1;0.000;0;0.002;0;0.002
13875.336;13874.836;2021-08-25T11:01:44.0Z;3;51.4865218;7.7639604;1.7;226.9;3.7;9;273.4;22.5;23.9;23.4;998.2;43.63;1327;11414;5427;23904;14777;0.46;8.53;3.39;0.001;0.041;0.072;1;0.000;1;0.000;0;0.002;0;0.002
13877.336;13876.845;2021-08-25T11:01:46.0Z;3;51.4865441;7.7639778;1.4;225.1;4.7;10;271.6;22.7;23.5;23.3;998.1;43.10;19324;18887;12607;20170;3075;0.36;8.53;3.39;0.001;0.001;0.001;1;0.000;1;0.000;0;0.002;0;0.002
13879.336;13878.854;2021-08-25T11:01:48.0Z;3;51.4865625;7.7639906;1.4;224.6;3.4;10;271.1;22.5;23.4;23.3;998.1;43.10;15783;25079;6805;902;11919;0.42;8.53;3.39;0.001;0.001;0.001;1;0.000;1;0.000;0;0.002;0;0.002
13881.336;13880.862;2021-08-25T11:01:50.0Z;3;51.4865794;7.7639898;1.4;223.7;3.1;10;270.2;22.7;23.3;23.2;998.2;43.09;16264;21735;9161;2275;19778;0.29;8.54;3.39;0.004;0.016;0.024;1;0.000;1;0.000;0;0.002;0;0.002
13883.336;13882.871;2021-08-25T11:01:52.0Z;3;51.4866012;7.7639667;1.4;223.3;5.3;10;269.8;22.8;23.3;23.1;998.2;43.32;8300;22225;410;7683;22624;0.28;8.53;3.39;0.001;0.034;0.042;1;0.000;1;0.000;0;0.002;0;0.002
13885.336;13884.880;2021-08-25T11:01:54.0Z;3;51.4866258;7.7639427;1.4;222.9;3.9;10;269.4;22.7;23.2;22.9;998.2;43.77;17260;12496;16439;906;10137;0.42;8.54;3.39;0.031;0.064;0.078;1;0.000;1;0.000;0;0.002;0;0.002
13887.336;13886.889;2021-08-25T11:01:56.0Z;3;51.4866448;7.7639073;1.4;223.6;4.8;10;270.1;22.5;22.9;22.7;998.3;44.31;1768;8965;15373;4361;6506;0.64;8.54;3.39;0.008;0.058;0.072;1;0.000;1;0.000;0;0.002;0;0.002
13889.337;13888.898;2021-08-25T11:01:58.0Z;3;51.4866601;7.7638780;1.4;223.6;4.6;10;270.1;22.5;22.9;22.6;998.1;44.84;25165;11585;25165;25165;23479;1.70;8.52;3.38;0.045;0.102;0.118;1;0.000;1;0.000;0;0.002;0;0.002
13891.336;13890.907;2021-08-25T11:02:00.0Z;3;51.4866687;7.7638457;1.4;223.4;3.7;10;269.9;22.7;23.3;22.7;997.9;48.13;25165;14837;25165;25165;7550;1.11;8.53;3.39;0.029;0.072;0.090;1;0.000;1;0.000;0;0.002;0;0.002
13893.337;13892.915;2021-08-25T11:02:02.0Z;3;51.4866650;7.7638131;1.4;223.0;4.5;10;269.5;22.8;23.5;23.0;998.0;48.48;25165;25165;25165;25165;25165;5.72;8.53;3.39;0.028;0.059;0.074;1;0.000;1;0.000;0;0.002;0;0.002
13895.337;13894.924;2021-08-25T11:02:04.0Z;3;51.4866560;7.7638004;1.6;223.3;1.4;9;269.8;22.7;24.2;23.4;998.0;49.88;25165;9912;25165;25165;2443;2.35;8.53;3.39;0.033;0.068;0.086;1;0.000;1;0.000;0;0.002;0;0.002
13897.337;13896.931;2021-08-25T11:02:06.0Z;3;51.4866533;7.7637939;1.4;224.7;1.0;10;271.2;22.7;23.7;23.3;998.2;45.22;24518;17801;14171;11712;14179;0.32;8.53;3.39;0.031;0.067;0.089;1;0.000;1;0.000;0;0.002;0;0.002
13899.337;13898.939;2021-08-25T11:02:08.0Z;3;51.4866445;7.7637852;1.4;226.0;0.2;10;272.5;22.7;23.3;23.1;998.2;44.90;8209;15642;18992;15843;22646;0.39;8.53;3.39;0.028;0.068;0.087;1;0.000;1;0.000;0;0.002;0;0.002
13901.337;13900.947;2021-08-25T11:02:10.0Z;3;51.4866409;7.7637824;1.4;226.7;0.1;10;273.2;22.8;23.3;23.1;998.0;45.28;20292;2762;14467;15841;3761;0.35;8.54;3.39;0.029;0.076;0.097;1;0.000;1;0.000;0;0.002;0;0.002
13903.337;13902.954;2021-08-25T11:02:12.0Z;3;51.4866385;7.7637748;1.4;227.6;0.3;10;274.1;22.8;23.2;23.0;998.3;45.14;20302;11710;9065;18990;19592;0.34;8.53;3.38;0.013;0.041;0.061;1;0.000;1;0.000;0;0.002;0;0.002
13905.337;13904.962;2021-08-25T11:02:14.0Z;3;51.4866366;7.7637777;1.4;227.8;0.3;10;274.3;22.7;23.2;23.0;998.1;45.20;17062;897;2185;16140;9071;0.42;8.53;3.38;0.006;0.035;0.056;1;0.000;1;0.000;0;0.002;0;0.002
13907.337;13906.969;2021-08-25T11:02:16.0Z;3;51.4866358;7.7637771;1.4;228.3;0.1;10;274.9;22.7;23.0;23.0;998.1;45.95;15492;14168;18603;7982;21065;0.41;8.54;3.39;0.041;0.111;0.140;1;0.000;1;0.000;0;0.002;0;0.002
13909.337;13908.977;2021-08-25T11:02:18.0Z;3;51.4866373;7.7637803;1.4;228.9;0.9;10;275.4;22.8;23.2;23.0;998.0;45.95;15596;20952;4941;8279;8287;0.42;8.51;3.38;0.045;0.117;0.146;1;0.000;1;0.000;0;0.002;0;0.002
13911.337;13910.985;2021-08-25T11:02:20.0Z;3;51.4866390;7.7637815;1.4;229.3;0.7;10;275.8;22.7;23.3;23.0;997.9;45.79;4287;19969;18997;22629;4945;0.45;8.54;3.39;0.038;0.100;0.127;1;0.000;1;0.000;0;0.002;0;0.002
13913.337;13912.993;2021-08-25T11:02:22.0Z;3;51.4866358;7.7637790;1.4;230.0;0.4;10;276.5;22.7;23.4;23.0;998.0;45.49;24141;17510;20272;3755;8287;0.41;8.53;3.39;0.030;0.087;0.116;1;0.000;1;0.000;0;0.002;0;0.002
13915.337;13915.001;2021-08-25T11:02:24.0Z;3;51.4866341;7.7637767;1.4;230.4;0.4;10;277.0;22.7;23.4;23.0;997.9;45.59;7827;14365;15359;18011;15760;0.43;8.54;3.39;0.029;0.093;0.124;1;0.000;1;0.000;0;0.002;0;0.002
13917.337;13917.007;2021-08-25T11:02:26.0Z;3;51.4866329;7.7637729;1.4;230.8;0.3;10;277.3;22.7;23.3;23.0;998.0;45.33;22763;22719;22926;18108;6020;0.42;8.53;3.38;0.031;0.092;0.124;1;0.000;1;0.000;0;0.002;0;0.002
13919.337;13919.015;2021-08-25T11:02:28.0Z;3;51.4866339;7.7637711;1.4;231.1;0.6;10;277.6;22.8;23.2;23.0;998.1;46.16;12541;25079;23614;10539;19980;0.42;8.55;3.39;0.024;0.069;0.097;1;0.000;1;0.000;0;0.002;0;0.002
13921.338;13921.024;2021-08-25T11:02:30.0Z;3;51.4866525;7.7637653;1.4;230.7;8.9;10;277.2;22.7;23.3;23.0;998.2;45.62;23438;5712;10438;19379;216;0.29;8.54;3.39;0.033;0.069;0.100;1;0.000;1;0.000;0;0.002;0;0.002
13923.337;13923.031;2021-08-25T11:02:32.0Z;3;51.4866645;7.7637523;1.4;229.7;0.2;10;276.2;22.8;23.2;23.0;998.3;45.53;24418;17015;23019;14168;19285;0.26;8.54;3.39;0.001;0.001;0.000;1;0.000;1;0.000;0;0.002;0;0.002
13925.338;13925.040;2021-08-25T11:02:34.0Z;3;51.4866596;7.7637546;1.4;229.7;1.3;10;276.2;22.8;23.0;22.9;998.3;46.24;22371;15447;7495;2476;10934;0.26;8.55;3.39;0.002;0.014;0.023;1;0.000;1;0.000;0;0.002;0;0.002
13927.338;13927.048;2021-08-25T11:02:36.0Z;3;51.4866651;7.7637466;1.4;229.4;4.3;10;275.9;22.7;23.2;22.8;998.2;46.41;13214;20849;18989;19871;2276;0.33;8.53;3.39;0.002;0.027;0.038;1;0.000;1;0.000;0;0.002;0;0.002
13929.338;13929.057;2021-08-25T11:02:38.0Z;3;51.4866659;7.7637366;1.4;229.7;3.9;10;276.2;22.8;22.9;22.7;998.1;46.22;2796;23012;8865;7879;15055;0.30;8.54;3.39;0.002;0.046;0.059;1;0.000;1;0.000;0;0.002;0;0.002
13931.338;13931.066;2021-08-25T11:02:40.0Z;3;51.4866716;7.7637292;1.4;229.0;1.1;10;275.5;22.7;22.9;22.7;998.2;46.04;16460;16917;2181;15841;4439;0.29;8.54;3.39;0.002;0.053;0.067;1;0.000;1;0.000;0;0.002;0;0.002
13933.338;13933.074;2021-08-25T11:02:42.0Z;3;51.4866691;7.7637327;1.7;229.4;0.5;9;275.9;22.8;23.0;22.7;998.2;45.73;19096;791;16426;6890;18194;0.30;8.52;3.39;0.002;0.047;0.063;1;0.000;1;0.000;0;0.002;0;0.002
13935.338;13935.082;2021-08-25T11:02:44.0Z;3;51.4866682;7.7637308;1.7;230.1;1.0;9;276.6;22.8;22.9;22.6;998.3;46.15;13989;19372;18493;22227;23308;0.20;8.54;3.39;0.009;0.070;0.086;1;0.000;1;0.000;0;0.002;0;0.002
13937.338;13937.091;2021-08-25T11:02:46.0Z;3;51.4866707;7.7637321;1.7;230.0;1.2;9;276.5;22.9;22.8;22.5;998.3;45.89;5140;5511;11;1091;14362;0.19;8.54;3.39;0.005;0.061;0.077;1;0.000;1;0.000;0;0.002;0;0.002
13939.338;13939.097;2021-08-25T11:02:48.0Z;3;51.4866748;7.7637264;1.4;230.5;2.3;10;277.0;22.9;22.7;22.4;998.3;46.89;14792;9252;21253;21641;3949;0.26;8.53;3.39;0.002;0.044;0.060;1;0.000;1;0.000;0;0.002;0;0.002
13941.347;13941.105;2021-08-25T11:02:50.0Z;3;51.4866740;7.7637280;1.7;230.2;0.4;9;276.7;22.7;22.9;22.4;998.1;47.44;12321;12394;23016;24685;1782;0.26;8.54;3.39;0.001;0.036;0.053;1;0.000;1;0.000;0;0.002;0;0.002
13943.361;13943.114;2021-08-25T11:02:52.0Z;3;51.4866687;7.7637407;1.7;229.4;0.8;9;275.9;22.9;22.7;22.4;998.3;47.56;22745;9446;19971;21245;1292;0.24;8.54;3.39;0.001;0.038;0.054;1;0.000;1;0.000;0;0.002;0;0.002
13945.361;13945.122;2021-08-25T11:02:54.0Z;3;51.4866528;7.7637589;1.4;228.7;0.4;10;275.2;22.8;22.7;22.4;998.3;47.38;24121;19571;22625;3452;10830;0.21;8.55;3.39;0.002;0.033;0.047;1;0.000;1;0.000;0;0.002;0;0.002
13947.360;13947.131;2021-08-25T11:02:56.0Z;3;51.4866511;7.7637695;1.4;228.1;0.2;10;274.6;22.8;22.8;22.5;998.2;47.94;13113;17409;6504;6696;2573;0.25;8.54;3.39;0.002;0.027;0.041;1;0.000;1;0.000;0;0.002;0;0.002
13949.360;13949.140;2021-08-25T11:02:58.0Z;3;51.4866481;7.7637780;1.4;227.4;0.2;10;273.9;22.8;22.7;22.5;998.2;48.51;15572;12690;18301;22131;7979;0.27;8.54;3.39;0.002;0.021;0.036;1;0.000;1;0.000;0;0.002;0;0.002
13951.361;13951.149;2021-08-25T11:03:00.0Z;3;51.4866474;7.7637825;1.4;227.3;0.2;10;273.8;22.8;22.8;22.5;998.1;48.24;17551;6205;22828;9650;7492;0.53;8.53;3.38;0.002;0.020;0.034;1;0.000;1;0.000;0;0.002;0;0.002
13953.360;13953.157;2021-08-25T11:03:02.0Z;3;51.4866467;7.7637863;1.7;227.1;0.0;9;273.6;22.7;23.0;22.6;998.1;48.20;19715;21245;12506;17024;23417;0.55;8.54;3.39;0.002;0.022;0.037;1;0.000;1;0.000;0;0.002;0;0.002
13955.360;13955.166;2021-08-25T11:03:04.0Z;3;51.4866437;7.7637926;1.4;226.6;0.2;10;273.1;22.9;23.0;22.6;998.2;48.24;5456;7679;2380;14270;22531;0.58;8.54;3.38;0.001;0.015;0.029;1;0.000;1;0.000;0;0.002;0;0.002
13957.360;13957.174;2021-08-25T11:03:06.0Z;3;51.4866517;7.7637862;1.7;225.9;0.2;9;272.4;22.8;22.9;22.6;998.3;48.18;3476;14459;18004;11807;8864;0.24;8.53;3.39;0.001;0.023;0.035;1;0.000;1;0.000;0;0.002;0;0.002
13959.361;13959.183;2021-08-25T11:03:08.0Z;3;51.4866501;7.7637912;1.7;226.1;0.4;9;272.6;22.8;22.9;22.6;998.2;48.25;23560;20069;6023;24695;7986;0.34;8.53;3.39;0.002;0.022;0.036;1;0.000;1;0.000;0;0.002;0;0.002
13961.361;13961.191;2021-08-25T11:03:10.0Z;3;51.4866487;7.7637945;1.7;226.2;0.6;9;272.7;22.8;23.2;22.7;998.2;48.56;25113;5417;6507;21346;21451;0.32;8.55;3.39;0.002;0.014;0.029;1;0.000;1;0.000;0;0.002;0;0.002
13963.361;13963.200;2021-08-25T11:03:12.0Z;3;51.4866476;7.7637954;1.7;226.7;0.7;9;273.2;22.9;23.0;22.7;998.1;49.07;6621;11116;15252;1190;7979;0.22;8.55;3.39;0.002;0.018;0.031;1;0.000;1;0.000;0;0.002;0;0.002
13965.361;13965.209;2021-08-25T11:03:14.0Z;3;51.4866434;7.7637985;1.7;226.6;0.7;9;273.1;22.9;23.0;22.8;998.3;49.18;12319;22125;2962;6006;9256;0.21;8.54;3.39;0.003;0.024;0.036;1;0.000;1;0.000;0;0.002;0;0.002
13967.361;13967.218;2021-08-25T11:03:16.0Z;3;51.4866410;7.7638039;1.4;227.6;0.5;10;274.1;23.0;23.2;22.8;998.2;49.38;3670;10035;3454;20162;5325;0.20;8.55;3.39;0.006;0.033;0.048;1;0.000;1;0.000;0;0.002;0;0.002
13969.361;13969.227;2021-08-25T11:03:18.0Z;3;51.4866434;7.7638047;2.1;228.3;1.3;8;274.8;22.9;23.2;22.8;998.2;49.93;11141;15146;9942;20752;9748;0.21;8.54;3.39;0.004;0.026;0.042;1;0.000;1;0.000;0;0.002;0;0.002
13971.362;13971.236;2021-08-25T11:03:20.0Z;3;51.4866450;7.7638062;2.1;228.8;1.8;8;275.3;22.9;23.0;22.8;998.2;51.35;23329;18882;13087;3450;6798;0.21;8.53;3.39;0.007;0.030;0.044;1;0.000;1;0.000;0;0.002;0;0.002
13973.360;13973.245;2021-08-25T11:03:22.0Z;3;51.4866602;7.7637999;1.4;229.2;1.7;10;275.7;22.9;23.3;22.8;998.3;51.03;2577;16618;10232;596;9448;0.14;8.54;3.39;0.002;0.018;0.034;1;0.000;1;0.000;0;0.002;0;0.002
